Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Mycobacteroides,151,"Index([61303, 51953, 58664, 39560, 21849, 55971,   329, 54626, 14383, 45649,
       ...
       15231, 59924, 22826,  5838, 39539, 46133,  5384, 40611, 39311, 44816],
      dtype='int64', name='gcf_id', length=151)","[1775 1768 1764 1762 1746 1741 1728 1728 1710 1695 1687 1616 1407 1334
 1213 1134  967  787  758  713  642  596  521  343  275  265  184   96
   88   84   72   67   56   54   52   49   47   45   42   41   39   36
   34   31   29   25   24   23   22   21   21   20   18   18   17   16
   15   14   14   12   12   11    9    9    9    8    8    8    6    6
    6    6    5    5    5    5    5    5    5    4    4    4    4    3
    3    3    3    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1]"
,10820,"Index([    0,  9257, 17269, 49394, 53101, 15756, 53009,    41, 49265,  4877,
       ...
       49250, 37705, 59333,   324, 42466, 29798, 10524, 32843, 33745, 71577],
      dtype='int64', name='gcf_id', length=10820)",[1254  662  249 ...    1    1    1]
Bacillus_A,664,"Index([24123,  6679, 14119, 39032,  9119, 40263, 23456, 24290, 33938, 45873,
       ...
       13565, 11346, 27218,  1492, 15948, 51474, 37544,  5977, 41657, 49907],
      dtype='int64', name='gcf_id', length=664)","[2274 2206 2194 2086 1813 1617 1434 1419 1123  827  529  494  461  399
  388  380  378  360  354  341  308  294  277  266  256  247  246  240
  207  205  193  187  174  163  138  135  120  119  116  115  106  106
  106  106  100   97   96   92   91   90   88   80   80   75   74   73
   73   72   71   70   69   67   64   63   61   59   59   58   58   55
   55   53   52   49   49   49   47   45   45   43   43   41   41   41
   40   39   37   36   36   35   35   34   34   33   33   32   32   32
   32   32   31   31   30   30   28   28   28   28   28   28   28   28
   27   27   27   27   26   25   24   24   24   24   24   23   23   23
   23   22   22   22   22   21   21   21   20   20   20   20   20   19
   19   19   19   18   18   18   17   17   17   16   16   16   16   16
   16   16   16   15   14   14   14   14   14   14   14   14   14   14
   13   13   13   13   13   13   13   13   13   13   12   12   12   12
   12   12   12   11   11   11   11   11   11   11   11   11   11   11
   11   10   10   10   10   10   10   10   10   10   10   10    9    9
    9    9    9    9    9    9    8    8    8    8    8    8    8    8
    8    8    8    8    8    8    8    8    8    8    8    8    8    8
    8    7    7    7    7    7    7    7    7    7    7    7    7    7
    7    7    7    7    7    7    7    7    7    7    7    6    6    6
    6    6    6    6    6    6    6    6    6    6    6    6    5    5
    5    5    5    5    5    5    5    5    5    5    5    5    5    5
    5    5    5    5    5    5    5    5    5    5    5    5    5    4
    4    4    4    4    4    4    4    4    4    4    4    4    4    4
    4    4    4    4    4    4    4    4    4    4    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1]"
Salmonella,72,"Index([20486, 48890, 45674, 14259, 21656, 56004, 39327, 45054, 54282,  2237,
        4629,   655, 39656,  5335,    59, 41487, 39033,  8541, 10696,    48,
        5192, 36341,  3341, 10201, 49907,    40, 42466, 38997, 28854,  3753,
       43638,  2560,  9305,  1759, 14898, 56332, 10080, 46133, 54257, 42658,
        2691,  1012, 36304, 24043, 40391,  5024,  8959, 43514,   981,  9854,
        3078,  2267, 45849, 30189,   723, 48133, 48038, 42840, 55162,  1039,
       41733,  4234, 49134,  9257,  4783, 36841, 31784, 35050, 44867, 19117,
        2456, 48442],
      dtype='int64', name='gcf_id')","[8620 5795 3866 1616  284  261  223  184  145  144  112   98   92   91
   78   76   76   72   47   39   33   23   22   21   15   15   12   12
   10    8    5    5    5    4    4    4    3    3    3    3    2    2
    2    2    2    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1]"
Vibrio,422,"Index([13552,   198,  9377,  5686, 23949, 14443, 14666, 47409, 61902, 57885,
       ...
       45341, 33278, 62385, 12449, 61570, 43179,  1704, 59058, 30713, 66904],
      dtype='int64', name='gcf_id', length=422)","[2212 1669 1545 1489 1397 1234 1145  941  900  661  485  471  402  299
  227  207  178  177  176  131  126  124  121  117  112  100   96   94
   83   65   55   52   48   48   47   43   43   42   41   39   36   35
   35   31   30   29   28   28   23   23   22   21   21   21   20   20
   19   19   19   19   19   18   18   18   17   16   16   15   15   15
   14   14   13   13   12   12   12   12   12   12   11   11   11   11
   11   11   11   10   10   10   10   10   10   10   10    9    9    9
    9    9    9    9    8    8    8    8    7    7    7    7    7    7
    7    6    6    6    6    6    6    6    6    6    6    6    6    5
    5    5    5    5    5    5    5    5    5    5    5    5    5    5
    5    5    5    5    5    5    5    5    4    4    4    4    4    4
    4    4    4    4    4    4    4    4    4    4    4    4    4    4
    4    4    4    4    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1]"
Bacillus,319,"Index([13014, 17269, 39793, 36799, 48168,  9257, 21432, 10829, 40431, 43472,
       ...
       51595, 64177, 64083,  1751, 11669,   141,  2456, 19276, 52254, 67916],
      dtype='int64', name='gcf_id', length=319)","[1287  808  726  674  427  425  419  417  409  390  371  370  368  356
  347  336  299  285  274  270  266  265  265  261  260  255  248  240
  237  233  229  228  228  216  202  193  192  172  171  146  136  127
  118  107  107   94   89   87   80   75   74   73   72   69   66   64
   62   60   60   56   55   45   45   40   39   37   36   35   35   31
   31   30   29   29   28   27   25   25   24   24   22   22   21   21
   20   20   19   19   18   18   17   17   17   17   16   16   16   16
   16   16   16   15   15   15   15   14   13   13   13   13   13   13
   13   12   12   12   12   12   11   11   11   10   10   10   10    9
    9    9    9    9    9    8    8    8    8    8    8    8    8    8
    7    7    7    6    6    6    6    6    6    6    6    6    6    6
    5    5    5    5    5    5    5    5    5    5    5    5    5    5
    5    5    5    4    4    4    4    4    4    4    4    4    4    4
    4    4    4    4    4    4    4    4    4    4    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1]"
Neisseria,76,"Index([16289, 16163,   221, 53332,   402, 32283, 51387, 21267,    97,   107,
       22103, 27451, 51822, 22231, 55358, 30670, 55207, 59610, 43100, 37026,
       14040, 20095, 51089,  4283, 19320, 22885,   756, 56483, 36901, 53110,
       10332,  1727, 29590, 48958,  1889, 26217,  9956, 24490,    41, 71087,
       35617,     0, 43615,   290,  2954, 11323, 67426,  2771,   863, 72108,
       70883, 57338,  2078, 25789, 54602, 13371, 56192,  2609, 53037, 39311,
       67816, 41259, 15012,  9599,  5942, 12374, 35038, 53284,  3041,  8999,
       24953,    14,  5059,   238,  3366,  5032],
      dtype='int64', name='gcf_id')","[2462 2344 1879 1410  909  665  411  256  236  172  133  113  109  108
  107  100   80   55   54   52   49   27   23   21   19   19   15   15
   13   12   12   12   11    9    9    9    8    7    5    5    5    4
    4    4    3    3    3    2    2    2    2    2    2    2    2    2
    2    2    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1]"
Enterobacter,98,"Index([ 2237, 20486, 45040, 60488, 14259, 53646, 40925, 56301, 57296, 30987,
       44829,  8929, 53198,  5024,    48, 36341,  8933, 56004,    56, 57660,
       10429,  6110,  1539,  5281, 33556, 55327,    30, 12533, 39033, 69815,
       53037, 55469, 74091,  2268, 57976,  8950,   139, 13332, 21115,   435,
       10201, 37056,   153, 58190,   775,  4597, 48958,  2267,  3172, 56332,
          40, 43795,    35, 68386, 50094, 45111, 65277, 14363,  4803,  4474,
       62435, 32038, 35263, 17148,  2240, 27411, 54992, 31784,  1410,     0,
       73646, 66817, 67868, 70022, 52195, 52497,  5032,  2560, 16333, 19884,
        9257, 15756, 21474, 25095, 19117,     7, 54324, 24069, 33067,  7678,
       28854,  5335,  3194, 10716, 22555, 15481, 19553, 68072],
      dtype='int64', name='gcf_id')","[1704 1286 1228  986  668  584  577  303  300  260  146  145  113  108
   87   62   61   56   45   40   29   24   21   19   17   15   15   15
    7    7    7    6    6    5    5    5    5    4    4    4    3    3
    3    3    3    3    3    3    2    2    2    2    2    2    2    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1]"
Rhizobium,565,"Index([  235, 57202, 13610, 17267, 38720, 19477, 12169, 51303,    49, 18655,
       ...
       28556, 21475, 12136, 25054, 17340,  1457, 37399,  1462,  2080, 15238],
      dtype='int64', name='gcf_id', length=565)","[590 470 468 347 286 216 188 178 154 136 130 130 120 115 112 105 101  99
  97  89  80  74  65  64  63  62  59  59  57  55  54  53  51  50  48  48
  47  47  46  46  46  45  44  43  42  41  40  38  38  36  35  34  33  33
  33  31  31  30  30  29  29  29  28  27  27  27  27  27  27  27  26  26
  26  26  26  25  25  25  24  24  24  23  23  23  23  22  22  22  21  20
  20  20  20  20  19  19  19  18  18  18  18  17  17  17  16  16  16  16
  16  16  15  15  15  15  15  15  14  14  14  14  14  14  14  14  13  13
  13  13  13  12  12  12  12  12  12  12  11  11  11  11  11  11  10  10
  10  10  10  10  10   9   9   9   9   9   9   9   9   8   8   8   8   8
   8   7   7   7   7   7   7   7   7   7   7   7   7   7   6   6   6   6
   6   6   6   6   6   6   6   6   6   6   6   5   5   5   5   5   5   5
   5   5   5   5   5   5   5   5   5   5   5   5   5   5   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1]"
Rhodococcus,736,"Index([51953,  9257, 32744, 17269, 10317,  7108,  7109, 47245, 15756, 10589,
       ...
       45928, 40121, 44796, 26638, 39499, 54029, 55565, 54754,  9947, 73559],
      dtype='int64', name='gcf_id', length=736)","[365 363 266 235 202 143 121 115  98  91  87  83  83  83  82  79  74  74
  73  71  71  70  70  69  69  69  68  66  65  65  64  64  61  55  54  53
  52  52  51  51  49  48  47  46  46  46  45  45  44  44  41  35  35  34
  34  33  33  33  32  31  31  30  30  30  29  29  29  29  29  28  28  28
  27  27  26  26  24  24  24  24  24  24  23  23  23  23  23  22  22  22
  22  21  20  20  20  20  19  19  18  18  18  18  18  18  18  17  17  17
  16  16  16  16  16  16  16  15  15  15  15  15  15  14  14  14  14  13
  13  13  13  13  13  13  13  13  12  12  12  12  12  11  11  11  11  11
  11  11  11  11  11  11  11  11  11  11  11  11  11  10  10  10  10  10
  10  10  10  10  10   9   9   9   9   9   9   9   9   9   9   9   9   8
   8   8   8   8   8   8   8   8   8   8   8   8   8   8   8   8   7   7
   7   7   7   7   7   7   7   7   7   7   7   7   7   7   7   7   7   7
   7   7   6   6   6   6   6   6   6   6   6   6   6   6   6   6   6   6
   6   6   6   6   6   6   6   6   6   6   6   5   5   5   5   5   5   5
   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5
   5   5   5   5   5   5   5   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Serratia,219,"Index([18459, 14259, 43247, 38934, 47101, 38198, 48503, 44466, 49061, 49499,
       ...
       40032, 49180, 47556, 40973,  4008, 36489,  1572,  1418, 38475, 71010],
      dtype='int64', name='gcf_id', length=219)","[715 669 453 440 419 360 348 302 268 198 198 196 162 155 131 131 115  85
  83  67  64  64  63  60  60  52  49  47  44  42  41  36  32  31  30  30
  29  27  26  25  25  23  22  22  20  19  19  19  18  18  17  17  17  17
  17  16  14  14  12  12  12  11  11  11  11  11  11  11   9   9   9   9
   8   8   8   8   8   7   7   7   7   7   7   6   6   6   5   5   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   3   3   3   3
   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1]"
Legionella,191,"Index([ 2275,  2125, 36173,  9663,   757, 59777, 14696,  1987,  3123, 46445,
       ...
        6041, 43274, 32523, 39187, 62681, 46165, 46599, 54547, 62920, 73199],
      dtype='int64', name='gcf_id', length=191)","[836 831 820 817 808 700 512 291 172 103  80  60  49  40  37  34  34  32
  29  25  24  21  21  21  21  20  18  16  15  13  12  12  11  10  10  10
  10   9   9   9   8   8   8   8   8   8   8   8   8   8   8   7   7   7
   6   6   6   5   5   5   5   5   5   5   5   5   5   5   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1]"
Yersinia,135,"Index([14259, 18459, 55593,  9220,  7947,  2355, 49319, 56004,   795,  6517,
       ...
           0, 13732,  9947, 54714, 48958,  1429,  1410, 11504, 62731, 45079],
      dtype='int64', name='gcf_id', length=135)","[791 490 459 411 361 359 353 320 266 185 147 134 123 101 101  96  81  68
  67  66  64  63  59  59  39  35  32  31  29  29  29  28  25  25  24  23
  23  21  19  19  18  15  14  12  12  11  11  10  10  10  10   9   9   9
   8   8   7   7   7   7   6   6   6   6   5   5   5   4   4   4   4   4
   4   4   3   3   3   3   3   3   3   3   3   3   3   2   2   2   2   2
   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1]"
Nocardia,1421,"Index([51953,  9257, 32744, 17269, 57228, 50002, 30267, 36421, 15706, 49265,
       ...
       51410, 64298, 45977,  4119, 51386, 22357, 59615, 24011, 29262, 69233],
      dtype='int64', name='gcf_id', length=1421)",[173 128  76 ...   1   1   1]
Enterococcus_B,102,"Index([37914,    43,  3192,    81, 34266,    51, 30029,   186, 22549,   139,
       ...
        1462,  3171, 19855, 18082,  4111,    14,  7709,  2048, 15648, 74399],
      dtype='int64', name='gcf_id', length=102)","[1432  892  703  540  536  238  232  203  158  155  150  133  102   47
   44   39   30   23   22   18   18   15   13   12   12   11   11    9
    8    7    6    6    6    5    5    5    5    5    5    5    5    4
    4    4    4    4    3    3    3    3    3    3    3    3    3    3
    3    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1]"
Micromonospora,1089,"Index([49696, 57228, 40767, 12206, 20197, 28308, 65184, 62711,  5654, 18878,
       ...
       23349, 14129, 27034, 65785, 43891, 15746, 66102, 14441, 30924, 72392],
      dtype='int64', name='gcf_id', length=1089)",[215 182 152 ...   1   1   1]
Mycolicibacterium,724,"Index([51953, 54664, 59999, 51460,  5897,  4456, 17269, 36082, 33855, 15395,
       ...
       48412, 46119, 49540, 50333, 35278, 48494, 51975, 31784, 60922, 40643],
      dtype='int64', name='gcf_id', length=724)","[342 276 257 179 166 127  95  92  76  63  58  57  55  54  53  53  51  48
  47  45  42  41  41  36  30  30  30  29  29  28  27  27  27  26  26  26
  26  26  25  25  25  25  24  24  23  23  22  22  22  21  21  21  21  21
  21  21  20  20  19  19  19  18  18  18  18  18  18  18  17  17  17  17
  17  17  17  17  16  15  15  15  15  15  15  14  14  14  14  14  14  14
  14  13  13  13  13  12  12  12  12  11  11  11  11  11  11  11  11  11
  11  10  10  10  10  10  10  10  10   9   9   9   9   9   9   9   9   9
   9   9   9   9   8   8   8   8   8   8   8   8   8   8   8   8   8   7
   7   7   7   7   7   7   7   7   7   7   7   7   7   7   7   7   6   6
   6   6   6   6   6   6   6   6   6   6   6   6   6   6   6   6   5   5
   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5
   5   5   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1]"
