Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Nitritalea,5,"Index([8896, 1657, 5542, 17132, 34], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Chrysiogenes,5,"Index([21034, 1951, 9710, 20875, 1128], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Clostridium_T,3,"Index([1273, 14386, 34], dtype='int64', name='gcf_id')",[2 2 1]
Immundisolibacter,5,"Index([10, 12571, 2554, 21034, 15516], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Desulfobulbus,5,"Index([10607, 7845, 844, 3703, 4], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Desulfuribacillus,5,"Index([4537, 34, 1063, 15495, 18823], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Desulfovibrio_N,5,"Index([13641, 17229, 22164, 4200, 5937], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Methyloligella,5,"Index([15483, 1094, 5385, 1951, 393], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Kyrpidia,4,"Index([18328, 15120, 80, 115], dtype='int64', name='gcf_id')",[2 1 1 1]
Congregibacter,4,"Index([8867, 10, 909, 1803], dtype='int64', name='gcf_id')",[2 1 1 1]
Maribacter_A,4,"Index([8935, 2830, 1894, 60], dtype='int64', name='gcf_id')",[2 1 1 1]
Dakarella,1,"Index([21034], dtype='int64', name='gcf_id')",[5]
Methylobrevis,5,"Index([21878, 1540, 5326, 9710, 5567], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Berkiella,5,"Index([202, 11003, 10, 677, 9518], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Acetonema,5,"Index([18614, 1513, 7323, 1063, 3703], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Stoquefichus,2,"Index([5229, 1738], dtype='int64', name='gcf_id')",[3 2]
Nitrospina,5,"Index([3295, 1309, 104, 5326, 50], dtype='int64', name='gcf_id')",[1 1 1 1 1]
BSW11-IV,5,"Index([6192, 5567, 10, 882, 10824], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Scardovia,2,"Index([8981, 45], dtype='int64', name='gcf_id')",[3 2]
Flaviflexus,3,"Index([13114, 7584, 14897], dtype='int64', name='gcf_id')",[3 1 1]
32-67-11,3,"Index([11855, 1582, 4838], dtype='int64', name='gcf_id')",[3 1 1]
Pirellula,5,"Index([10, 3295, 6528, 3615, 17952], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Desulfotomaculum_A,2,"Index([5853, 17780], dtype='int64', name='gcf_id')",[3 2]
Trichormus_B,4,"Index([19820, 6303, 15194, 1513], dtype='int64', name='gcf_id')",[2 1 1 1]
Marinifilum,2,"Index([3615, 7326], dtype='int64', name='gcf_id')",[4 1]
Desulfonatronovibrio,5,"Index([5326, 10679, 18906, 14222, 8546], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Owenweeksia,5,"Index([21034, 20769, 10113, 15194, 9017], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Flectobacillus,3,"Index([1351, 14417, 5079], dtype='int64', name='gcf_id')",[2 2 1]
Pacificimonas,4,"Index([8991, 697, 19005, 1101], dtype='int64', name='gcf_id')",[2 1 1 1]
Fusobacterium_B,5,"Index([16303, 17547, 1837, 11466, 2], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Saprospira,3,"Index([20769, 9568, 569], dtype='int64', name='gcf_id')",[2 2 1]
Desulfatirhabdium,3,"Index([19820, 8141, 6524], dtype='int64', name='gcf_id')",[3 1 1]
Bacillus_BL,5,"Index([1611, 98, 5567, 10536, 3652], dtype='int64', name='gcf_id')",[1 1 1 1 1]
HTCC2150,5,"Index([21878, 16374, 595, 3508, 2118], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Conexibacter,5,"Index([20568, 6092, 17160, 6791, 2648], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Peptoniphilus_B,4,"Index([1342, 14792, 6312, 1273], dtype='int64', name='gcf_id')",[2 1 1 1]
Lacinutrix_A,3,"Index([21034, 9328, 15194], dtype='int64', name='gcf_id')",[3 1 1]
Pseudorhodobacter_A,5,"Index([14, 3508, 1350, 21878, 2336], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Leeia,5,"Index([21034, 16009, 9710, 10, 18313], dtype='int64', name='gcf_id')",[1 1 1 1 1]
BuS5 sp000472805,4,"Index([19820, 21034, 16869, 3486], dtype='int64', name='gcf_id')",[2 1 1 1]
Halofilum,5,"Index([21034, 1837, 6528, 9518, 1951], dtype='int64', name='gcf_id')",[1 1 1 1 1]
JJ-A5,5,"Index([6791, 1951, 1101, 21819, 5236], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Intrasporangium_A,5,"Index([2830, 14776, 12708, 12710, 5567], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Paracaedibacter_A,5,"Index([3033, 15483, 16054, 4750, 1671], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Yaniella,5,"Index([12535, 1951, 12571, 9510, 4799], dtype='int64', name='gcf_id')",[1 1 1 1 1]
32O-W,5,"Index([9474, 1951, 81, 1309, 13355], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Isosphaera,5,"Index([18069, 2830, 4529, 13414, 19820], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Halocynthiibacter_B,5,"Index([11335, 187, 1039, 3289, 3508], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Iso899,5,"Index([10224, 9463, 393, 22399, 5284], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Lacimicrobium,3,"Index([10, 21034, 104], dtype='int64', name='gcf_id')",[3 1 1]
Nosocomiicoccus,5,"Index([1899, 113, 5187, 4489, 5269], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Gemmiger,2,"Index([10467, 5990], dtype='int64', name='gcf_id')",[3 2]
Caecibacter,2,"Index([5094, 1063], dtype='int64', name='gcf_id')",[4 1]
Desulfomonile,4,"Index([19820, 7262, 10885, 15], dtype='int64', name='gcf_id')",[2 1 1 1]
Eubacterium_J,5,"Index([5774, 16619, 80, 3470, 8271], dtype='int64', name='gcf_id')",[1 1 1 1 1]
KBS-96,5,"Index([21878, 17178, 6524, 13817, 10524], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Intestinibacter,1,"Index([7818], dtype='int64', name='gcf_id')",[5]
Thermobispora,5,"Index([848, 4201, 882, 464, 16933], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Jonesia,2,"Index([2585, 4870], dtype='int64', name='gcf_id')",[4 1]
Geosporobacter,4,"Index([1273, 3562, 2, 1155], dtype='int64', name='gcf_id')",[2 1 1 1]
Propionimicrobium,5,"Index([6, 3703, 19753, 22317, 20606], dtype='int64', name='gcf_id')",[1 1 1 1 1]
RS62,5,"Index([16426, 18151, 10, 6528, 1951], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Solitalea,4,"Index([9934, 19691, 21034, 10557], dtype='int64', name='gcf_id')",[2 1 1 1]
Thermoactinomyces_A,5,"Index([11251, 5567, 22356, 882, 7272], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Alkanindiges,3,"Index([16447, 882, 1951], dtype='int64', name='gcf_id')",[2 2 1]
Pseudothermotoga_A,1,"Index([787], dtype='int64', name='gcf_id')",[5]
JKG1,5,"Index([10508, 13981, 12613, 12007, 14544], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Psychrobium,4,"Index([629, 5062, 6416, 935], dtype='int64', name='gcf_id')",[1 1 1 1]
Ignavibacterium,4,"Index([2948, 6528, 21456, 21878], dtype='int64', name='gcf_id')",[1 1 1 1]
Turicibacter,1,"Index([534], dtype='int64', name='gcf_id')",[4]
FD2005,1,"Index([5774], dtype='int64', name='gcf_id')",[4]
Listeria_A,2,"Index([2, 19820], dtype='int64', name='gcf_id')",[2 2]
Ornithobacterium,2,"Index([14397, 34], dtype='int64', name='gcf_id')",[2 2]
Contendobacter,3,"Index([10, 6044, 1709], dtype='int64', name='gcf_id')",[2 1 1]
Acetivibrio_A,2,"Index([1063, 5178], dtype='int64', name='gcf_id')",[3 1]
UBA6648,2,"Index([1063, 197], dtype='int64', name='gcf_id')",[3 1]
Altererythrobacter_C,2,"Index([8053, 10168], dtype='int64', name='gcf_id')",[2 2]
UBA1887,4,"Index([2, 15485, 8331, 1063], dtype='int64', name='gcf_id')",[1 1 1 1]
Caldicoprobacter,2,"Index([144, 1273], dtype='int64', name='gcf_id')",[2 2]
Senegalimassilia,1,"Index([2634], dtype='int64', name='gcf_id')",[4]
Aureicoccus,4,"Index([4902, 19586, 60, 20769], dtype='int64', name='gcf_id')",[1 1 1 1]
Pseudomonas_G,2,"Index([6416, 5326], dtype='int64', name='gcf_id')",[2 2]
Zhizhongheella,4,"Index([21878, 1513, 5326, 2457], dtype='int64', name='gcf_id')",[1 1 1 1]
Sulfurovum,3,"Index([2050, 17566, 1738], dtype='int64', name='gcf_id')",[2 1 1]
Lactobacillus_A,2,"Index([8041, 3538], dtype='int64', name='gcf_id')",[3 1]
Treponema_A,2,"Index([21034, 2830], dtype='int64', name='gcf_id')",[3 1]
Leptospirillum,4,"Index([21741, 6524, 8857, 8590], dtype='int64', name='gcf_id')",[1 1 1 1]
Tessaracoccus_A,4,"Index([1378, 3703, 2696, 12571], dtype='int64', name='gcf_id')",[1 1 1 1]
Clostridium_AO,2,"Index([1273, 6160], dtype='int64', name='gcf_id')",[3 1]
UBA6048,4,"Index([3615, 287, 34, 12118], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2357,4,"Index([10, 6528, 4538, 1951], dtype='int64', name='gcf_id')",[1 1 1 1]
Ferrovibrio,4,"Index([1984, 3326, 10, 19042], dtype='int64', name='gcf_id')",[1 1 1 1]
Thermincola,2,"Index([10309, 7137], dtype='int64', name='gcf_id')",[2 2]
Synechococcus_B,3,"Index([10664, 4, 13621], dtype='int64', name='gcf_id')",[2 1 1]
Propionispira,2,"Index([5596, 485], dtype='int64', name='gcf_id')",[2 2]
Desulfonatronospira,4,"Index([246, 10679, 4, 21034], dtype='int64', name='gcf_id')",[1 1 1 1]
Cytophaga,4,"Index([18413, 1061, 2830, 21034], dtype='int64', name='gcf_id')",[1 1 1 1]
Root112D2,4,"Index([4305, 2585, 4799, 15879], dtype='int64', name='gcf_id')",[1 1 1 1]
Lewinella,4,"Index([10, 8896, 20769, 3703], dtype='int64', name='gcf_id')",[1 1 1 1]
Hanstruepera,2,"Index([21034, 9328], dtype='int64', name='gcf_id')",[2 2]
CAG-56,2,"Index([8529, 7684], dtype='int64', name='gcf_id')",[3 1]
CHH4-2,2,"Index([6115, 18571], dtype='int64', name='gcf_id')",[2 2]
UBA2009,4,"Index([10, 6416, 19751, 8530], dtype='int64', name='gcf_id')",[1 1 1 1]
NaphS2 sp000179315,4,"Index([6780, 15194, 13115, 17276], dtype='int64', name='gcf_id')",[1 1 1 1]
Sediminispirochaeta,2,"Index([4565, 21934], dtype='int64', name='gcf_id')",[2 2]
Intrasporangium_B,4,"Index([17676, 18375, 8031, 12571], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA4789,4,"Index([22196, 5853, 1279, 12415], dtype='int64', name='gcf_id')",[1 1 1 1]
Albidovulum,4,"Index([3508, 1039, 187, 5165], dtype='int64', name='gcf_id')",[1 1 1 1]
Desulfarculus,4,"Index([8802, 3562, 1951, 14182], dtype='int64', name='gcf_id')",[1 1 1 1]
Nitrolancea,4,"Index([80, 19820, 2969, 1], dtype='int64', name='gcf_id')",[1 1 1 1]
Piscinibacter,4,"Index([18739, 21034, 8867, 2457], dtype='int64', name='gcf_id')",[1 1 1 1]
Convivina,2,"Index([9492, 2830], dtype='int64', name='gcf_id')",[2 2]
HTCC2207,2,"Index([4339, 909], dtype='int64', name='gcf_id')",[2 2]
Kingella_B,4,"Index([7935, 706, 21034, 6528], dtype='int64', name='gcf_id')",[1 1 1 1]
Thalassotalea_A,3,"Index([14381, 10, 1618], dtype='int64', name='gcf_id')",[2 1 1]
Leptonema,2,"Index([5937, 10], dtype='int64', name='gcf_id')",[2 2]
Novimethylophilus,4,"Index([1207, 10, 21034, 10763], dtype='int64', name='gcf_id')",[1 1 1 1]
CEB3,4,"Index([12284, 388, 6079, 11686], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6769 sp003097615,4,"Index([2634, 50, 19284, 17443], dtype='int64', name='gcf_id')",[1 1 1 1]
QEKM01,2,"Index([12272, 6379], dtype='int64', name='gcf_id')",[2 2]
RSA3,4,"Index([9957, 882, 9331, 12708], dtype='int64', name='gcf_id')",[1 1 1 1]
Ornithinibacillus,4,"Index([11327, 15178, 14625, 4100], dtype='int64', name='gcf_id')",[1 1 1 1]
Rubeoparvulum,2,"Index([15740, 6666], dtype='int64', name='gcf_id')",[2 2]
Necropsobacter,2,"Index([21034, 5543], dtype='int64', name='gcf_id')",[3 1]
Rhodobacter_B,4,"Index([595, 2049, 3508, 277], dtype='int64', name='gcf_id')",[1 1 1 1]
Ferriphaselus,3,"Index([5592, 15931, 439], dtype='int64', name='gcf_id')",[2 1 1]
EW11,4,"Index([5140, 1743, 4758, 17012], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA5211,2,"Index([21585, 19820], dtype='int64', name='gcf_id')",[2 2]
Chryseolinea_A,4,"Index([2830, 21034, 20376, 20555], dtype='int64', name='gcf_id')",[1 1 1 1]
Indibacter,4,"Index([17977, 60, 8896, 1657], dtype='int64', name='gcf_id')",[1 1 1 1]
Stomatobaculum,2,"Index([5605, 1063], dtype='int64', name='gcf_id')",[3 1]
Spirochaeta_B,4,"Index([1951, 5256, 14895, 4234], dtype='int64', name='gcf_id')",[1 1 1 1]
Dichelobacter,1,"Index([1064], dtype='int64', name='gcf_id')",[4]
QFRU01,4,"Index([742, 2830, 4603, 5567], dtype='int64', name='gcf_id')",[1 1 1 1]
Amorphus,4,"Index([5326, 752, 1460, 4323], dtype='int64', name='gcf_id')",[1 1 1 1]
Anaeromusa,2,"Index([1820, 5539], dtype='int64', name='gcf_id')",[2 2]
Humitalea,4,"Index([6864, 15047, 9710, 19515], dtype='int64', name='gcf_id')",[1 1 1 1]
Riemerella,3,"Index([34, 1831, 7], dtype='int64', name='gcf_id')",[2 1 1]
OUC007,4,"Index([19820, 5326, 14720, 21034], dtype='int64', name='gcf_id')",[1 1 1 1]
QGGB01,4,"Index([6820, 6900, 1064, 10557], dtype='int64', name='gcf_id')",[1 1 1 1]
Oleispira,4,"Index([10, 1951, 742, 5786], dtype='int64', name='gcf_id')",[1 1 1 1]
Hydrotalea,3,"Index([16735, 17297, 732], dtype='int64', name='gcf_id')",[2 1 1]
Psychrobacillus,4,"Index([8054, 2601, 17915, 882], dtype='int64', name='gcf_id')",[1 1 1 1]
VKM-B-2647,4,"Index([11735, 20877, 10557, 1805], dtype='int64', name='gcf_id')",[1 1 1 1]
Magnetospira,4,"Index([7754, 6524, 3960, 20578], dtype='int64', name='gcf_id')",[1 1 1 1]
OxB-1,4,"Index([15849, 2407, 6791, 1951], dtype='int64', name='gcf_id')",[1 1 1 1]
OR-1,3,"Index([19820, 6524, 18793], dtype='int64', name='gcf_id')",[2 1 1]
Stenoxybacter,4,"Index([2492, 15194, 14399, 2447], dtype='int64', name='gcf_id')",[1 1 1 1]
Anaeromassilibacillus,4,"Index([5314, 402, 5990, 1063], dtype='int64', name='gcf_id')",[1 1 1 1]
Simplicispira_B,4,"Index([6528, 6379, 21034, 18825], dtype='int64', name='gcf_id')",[1 1 1 1]
Jiulongibacter,2,"Index([5266, 12165], dtype='int64', name='gcf_id')",[2 2]
SH-1,4,"Index([3504, 14, 3508, 187], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA9957,4,"Index([665, 6043, 21059, 12272], dtype='int64', name='gcf_id')",[1 1 1 1]
Muribacter,2,"Index([21034, 10], dtype='int64', name='gcf_id')",[2 2]
Atopobacter,3,"Index([80, 1003, 16862], dtype='int64', name='gcf_id')",[2 1 1]
Palsa-955,4,"Index([2830, 104, 9628, 16846], dtype='int64', name='gcf_id')",[1 1 1 1]
Arenitalea,2,"Index([9147, 13415], dtype='int64', name='gcf_id')",[2 2]
Croceitalea,4,"Index([20769, 34, 3066, 8935], dtype='int64', name='gcf_id')",[1 1 1 1]
Celeribacter_A,2,"Index([3508, 187], dtype='int64', name='gcf_id')",[2 2]
QAXR01,4,"Index([6524, 22123, 9136, 6821], dtype='int64', name='gcf_id')",[1 1 1 1]
Pseudothermotoga_B,1,"Index([3281], dtype='int64', name='gcf_id')",[4]
Hasllibacter,4,"Index([595, 2948, 15194, 11083], dtype='int64', name='gcf_id')",[1 1 1 1]
Polycyclovorans,4,"Index([7819, 5326, 1110, 19820], dtype='int64', name='gcf_id')",[1 1 1 1]
Kallipyga,1,"Index([7667], dtype='int64', name='gcf_id')",[4]
Ga6A1,1,"Index([21034], dtype='int64', name='gcf_id')",[4]
AC2028,4,"Index([8770, 19817, 1063, 15194], dtype='int64', name='gcf_id')",[1 1 1 1]
Peptoclostridium,2,"Index([1063, 398], dtype='int64', name='gcf_id')",[2 2]
Nitratireductor_A,4,"Index([5326, 1951, 187, 1460], dtype='int64', name='gcf_id')",[1 1 1 1]
AAP99,4,"Index([6528, 10, 8652, 1021], dtype='int64', name='gcf_id')",[1 1 1 1]
Amantichitinum,4,"Index([5044, 2492, 21034, 626], dtype='int64', name='gcf_id')",[1 1 1 1]
R4HLG17,4,"Index([1951, 21034, 10506, 11861], dtype='int64', name='gcf_id')",[1 1 1 1]
GT1R17,4,"Index([15929, 21034, 19820, 10], dtype='int64', name='gcf_id')",[1 1 1 1]
Agitococcus,4,"Index([978, 10, 15194, 503], dtype='int64', name='gcf_id')",[1 1 1 1]
R2A62,4,"Index([5165, 3508, 8867, 642], dtype='int64', name='gcf_id')",[1 1 1 1]
Vulgatibacter,4,"Index([19468, 19820, 13947, 1108], dtype='int64', name='gcf_id')",[1 1 1 1]
Persicobacter,4,"Index([5577, 27, 9710, 8896], dtype='int64', name='gcf_id')",[1 1 1 1]
Methylomirabilis,4,"Index([7667, 21592, 50, 7942], dtype='int64', name='gcf_id')",[1 1 1 1]
Porticoccus,4,"Index([1951, 10, 21314, 644], dtype='int64', name='gcf_id')",[1 1 1 1]
Coprococcus_A,2,"Index([80, 1273], dtype='int64', name='gcf_id')",[2 2]
Basilea,2,"Index([21034, 7120], dtype='int64', name='gcf_id')",[2 2]
CCP5,4,"Index([8669, 1611, 4, 121], dtype='int64', name='gcf_id')",[1 1 1 1]
Carboxydothermus,1,"Index([5646], dtype='int64', name='gcf_id')",[4]
Lysinibacillus_E,2,"Index([4790, 10536], dtype='int64', name='gcf_id')",[2 2]
Mt11,2,"Index([369, 1273], dtype='int64', name='gcf_id')",[2 2]
Paracaedibacter,3,"Index([3703, 14, 21034], dtype='int64', name='gcf_id')",[2 1 1]
Leuconostoc_A,2,"Index([34, 17285], dtype='int64', name='gcf_id')",[2 2]
Erwinia_A,4,"Index([1392, 21249, 1706, 1513], dtype='int64', name='gcf_id')",[1 1 1 1]
Diaminobutyricimonas,4,"Index([4799, 16598, 21082, 10074], dtype='int64', name='gcf_id')",[1 1 1 1]
Elusimicrobium,4,"Index([18379, 4376, 19820, 6668], dtype='int64', name='gcf_id')",[1 1 1 1]
Ga0077555,4,"Index([10542, 21878, 9710, 1460], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA3382,2,"Index([15194, 21034], dtype='int64', name='gcf_id')",[2 2]
Sediminibacterium_A,3,"Index([2050, 17297, 4182], dtype='int64', name='gcf_id')",[2 1 1]
Thermithiobacillus,4,"Index([10763, 7784, 1513, 1454], dtype='int64', name='gcf_id')",[1 1 1 1]
Treponema_E,4,"Index([20417, 8732, 266, 21034], dtype='int64', name='gcf_id')",[1 1 1 1]
Dermabacter_A,2,"Index([15803, 9409], dtype='int64', name='gcf_id')",[3 1]
Terrimonas,4,"Index([16272, 34, 21034, 2635], dtype='int64', name='gcf_id')",[1 1 1 1]
Woeseia,4,"Index([1110, 2111, 3128, 1951], dtype='int64', name='gcf_id')",[1 1 1 1]
Massilimaliae,2,"Index([5990, 19097], dtype='int64', name='gcf_id')",[3 1]
Desulforegula,2,"Index([19820, 5829], dtype='int64', name='gcf_id')",[3 1]
Anaerovorax,4,"Index([856, 4799, 5625, 8487], dtype='int64', name='gcf_id')",[1 1 1 1]
AKCV01,4,"Index([5326, 6528, 21034, 12710], dtype='int64', name='gcf_id')",[1 1 1 1]
Clostridium_AF,4,"Index([2050, 1727, 4590, 1273], dtype='int64', name='gcf_id')",[1 1 1 1]
Tepidibacter,4,"Index([6553, 1273, 34, 1063], dtype='int64', name='gcf_id')",[1 1 1 1]
Clostridium_AH,2,"Index([1273, 2869], dtype='int64', name='gcf_id')",[2 2]
Conservatibacter,3,"Index([15194, 15545, 21034], dtype='int64', name='gcf_id')",[2 1 1]
Caryophanon,2,"Index([10536, 2601], dtype='int64', name='gcf_id')",[2 2]
IMCC3088,2,"Index([14776, 8950], dtype='int64', name='gcf_id')",[2 2]
Thermoflexibacter,4,"Index([2430, 8343, 53, 15742], dtype='int64', name='gcf_id')",[1 1 1 1]
Alteribacillus_A,4,"Index([2, 16866, 59, 18159], dtype='int64', name='gcf_id')",[1 1 1 1]
Bacterioplanes,4,"Index([10, 6416, 882, 1951], dtype='int64', name='gcf_id')",[1 1 1 1]
Acholeplasma_A,2,"Index([11054, 10623], dtype='int64', name='gcf_id')",[2 2]
Fictibacillus,4,"Index([4559, 14267, 882, 853], dtype='int64', name='gcf_id')",[1 1 1 1]
Aliagarivorans,3,"Index([4008, 4688, 10], dtype='int64', name='gcf_id')",[2 1 1]
Aquisalimonas,4,"Index([5235, 9518, 1074, 1951], dtype='int64', name='gcf_id')",[1 1 1 1]
Laribacter,1,"Index([6416], dtype='int64', name='gcf_id')",[4]
Bacillus_AP,4,"Index([80, 1951, 2, 882], dtype='int64', name='gcf_id')",[1 1 1 1]
Maribius,2,"Index([8867, 1039], dtype='int64', name='gcf_id')",[2 2]
Nafulsella,4,"Index([34, 10557, 1599, 8896], dtype='int64', name='gcf_id')",[1 1 1 1]
Chryseomicrobium,3,"Index([50, 2948, 12064], dtype='int64', name='gcf_id')",[2 1 1]
Pirellula_B,4,"Index([16133, 14174, 3615, 19706], dtype='int64', name='gcf_id')",[1 1 1 1]
Wenyingzhuangia,2,"Index([2830, 786], dtype='int64', name='gcf_id')",[2 2]
Parabacteroides_A,3,"Index([2948, 5295, 3615], dtype='int64', name='gcf_id')",[2 1 1]
Acetoanaerobium,2,"Index([7667, 1217], dtype='int64', name='gcf_id')",[2 2]
Isoptericola_A,4,"Index([2657, 10453, 19359, 2585], dtype='int64', name='gcf_id')",[1 1 1 1]
GCF-001939115,4,"Index([21878, 3295, 6524, 9710], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2704665,2,"Index([10125, 4690], dtype='int64', name='gcf_id')",[3 1]
Fuerstia,4,"Index([3615, 98, 1951, 10], dtype='int64', name='gcf_id')",[1 1 1 1]
SZUA-127,4,"Index([20993, 1951, 2307, 3615], dtype='int64', name='gcf_id')",[1 1 1 1]
Gloeomargarita,4,"Index([10541, 6303, 15993, 13115], dtype='int64', name='gcf_id')",[1 1 1 1]
Primorskyibacter,4,"Index([16374, 595, 22159, 12710], dtype='int64', name='gcf_id')",[1 1 1 1]
Defluviimonas_C,4,"Index([3000, 1039, 187, 5523], dtype='int64', name='gcf_id')",[1 1 1 1]
OLMS01,4,"Index([9194, 2948, 11601, 15872], dtype='int64', name='gcf_id')",[1 1 1 1]
Neobitarella,2,"Index([2414, 2634], dtype='int64', name='gcf_id')",[2 2]
Bacillus_AN,4,"Index([1951, 6192, 1309, 16866], dtype='int64', name='gcf_id')",[1 1 1 1]
Andreesenia,4,"Index([2804, 1037, 5070, 1273], dtype='int64', name='gcf_id')",[1 1 1 1]
Salirhabdus,4,"Index([10536, 212, 1951, 15178], dtype='int64', name='gcf_id')",[1 1 1 1]
Bacillus_BF,4,"Index([81, 15495, 343, 4603], dtype='int64', name='gcf_id')",[1 1 1 1]
Amphiplicatus,4,"Index([10, 6524, 1951, 10815], dtype='int64', name='gcf_id')",[1 1 1 1]
Mesoflavibacter,1,"Index([8935], dtype='int64', name='gcf_id')",[4]
RC9,4,"Index([21034, 5321, 5944, 5940], dtype='int64', name='gcf_id')",[1 1 1 1]
Cloacibacterium,1,"Index([9188], dtype='int64', name='gcf_id')",[4]
Cyanobacterium,4,"Index([6303, 8036, 1058, 9710], dtype='int64', name='gcf_id')",[1 1 1 1]
Desulfuribacillus_A,4,"Index([4537, 13059, 14399, 1063], dtype='int64', name='gcf_id')",[1 1 1 1]
Metallibacterium,2,"Index([10, 13115], dtype='int64', name='gcf_id')",[2 2]
Oceanococcus,4,"Index([641, 1110, 1951, 19820], dtype='int64', name='gcf_id')",[1 1 1 1]
Arboricoccus,4,"Index([5326, 13509, 1128, 21034], dtype='int64', name='gcf_id')",[1 1 1 1]
Mesorhizobium_A,4,"Index([10, 1176, 1460, 495], dtype='int64', name='gcf_id')",[1 1 1 1]
Hugenholtzia,4,"Index([5917, 7269, 1831, 6790], dtype='int64', name='gcf_id')",[1 1 1 1]
Magnetofaba,4,"Index([5326, 5592, 8924, 19820], dtype='int64', name='gcf_id')",[1 1 1 1]
Aquimixticola,4,"Index([10, 3589, 1039, 3508], dtype='int64', name='gcf_id')",[1 1 1 1]
Oceanibacterium,4,"Index([5326, 6864, 16113, 4942], dtype='int64', name='gcf_id')",[1 1 1 1]
Pseudoruegeria,4,"Index([3289, 1174, 5165, 3508], dtype='int64', name='gcf_id')",[1 1 1 1]
Caldanaerobacter,1,"Index([1063], dtype='int64', name='gcf_id')",[4]
Bernardetia,4,"Index([9490, 15328, 4899, 1518], dtype='int64', name='gcf_id')",[1 1 1 1]
Eisenibacter,4,"Index([15238, 9816, 3591, 7846], dtype='int64', name='gcf_id')",[1 1 1 1]
59-46-T64,4,"Index([16374, 3508, 5165, 17883], dtype='int64', name='gcf_id')",[1 1 1 1]
Christensenella_A,2,"Index([3761, 7600], dtype='int64', name='gcf_id')",[2 2]
Chitinivibrio,3,"Index([15194, 2752, 1951], dtype='int64', name='gcf_id')",[2 1 1]
Mesoplasma,1,"Index([6534], dtype='int64', name='gcf_id')",[4]
Longimonas,4,"Index([12935, 2050, 3490, 1831], dtype='int64', name='gcf_id')",[1 1 1 1]
Oryzisolibacter,4,"Index([6192, 8932, 21034, 6528], dtype='int64', name='gcf_id')",[1 1 1 1]
Kriegella,4,"Index([21034, 20769, 21822, 8935], dtype='int64', name='gcf_id')",[1 1 1 1]
Deinococcus_B,4,"Index([8656, 15495, 10689, 22311], dtype='int64', name='gcf_id')",[1 1 1 1]
Thiorhodospira,4,"Index([6528, 4690, 12944, 2407], dtype='int64', name='gcf_id')",[1 1 1 1]
Halonatronum,4,"Index([17519, 1247, 34, 7137], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-900066495,1,"Index([1273], dtype='int64', name='gcf_id')",[4]
F0540,2,"Index([5858, 4841], dtype='int64', name='gcf_id')",[3 1]
C941,2,"Index([21034, 5365], dtype='int64', name='gcf_id')",[2 2]
Syntrophobotulus,4,"Index([17335, 2050, 18760, 9892], dtype='int64', name='gcf_id')",[1 1 1 1]
Mf105b01,2,"Index([1460, 10], dtype='int64', name='gcf_id')",[2 2]
Clostridium_V,2,"Index([1273, 1573], dtype='int64', name='gcf_id')",[2 2]
Amphibacillus,3,"Index([34, 50, 16102], dtype='int64', name='gcf_id')",[2 1 1]
Sideroxydans,4,"Index([5592, 439, 21034, 676], dtype='int64', name='gcf_id')",[1 1 1 1]
Caviibacter,2,"Index([15656, 8272], dtype='int64', name='gcf_id')",[2 2]
