Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Burkholderia,560,"Index([ 4387,  2557, 32258,  5272,  5505, 42940,  1100, 43006, 24442,  8451,
       ...
          69,  7787, 10445, 13424, 18529,   776,    64, 31820,  2451,  2014],
      dtype='int64', name='gcf_id', length=560)","[3022 2339 1736 1736 1708 1704 1702 1673 1670 1666 1653 1652 1644 1568
 1559 1541 1537 1419 1388 1308 1299 1240 1114 1078 1047 1036  888  880
  869  751  662  637  635  624  601  579  565  471  468  461  421  405
  401  386  384  355  330  309  283  277  264  253  245  243  239  231
  231  217  200  197  196  194  187  182  178  177  171  158  156  150
  149  148  144  144  140  137  134  133  128  125  121  120  115  115
  113  112  110  109  105  104  104  100   99   96   93   93   91   90
   85   82   81   80   80   78   76   73   72   70   70   66   65   63
   60   59   57   56   55   55   54   53   53   52   52   51   46   46
   45   44   44   44   43   42   42   42   41   41   40   39   39   39
   38   37   37   37   35   35   34   33   33   33   32   32   32   32
   31   31   30   30   30   30   29   29   28   28   27   26   26   24
   24   23   23   22   22   21   21   21   21   20   20   20   19   19
   19   18   18   18   18   18   17   17   17   17   16   16   16   16
   16   15   15   15   15   15   14   14   14   13   13   13   13   13
   13   13   13   12   12   12   12   12   11   11   11   11   11   11
   11   10   10   10   10   10   10   10    9    9    9    9    9    9
    9    9    9    9    9    8    8    8    8    8    8    8    8    8
    8    8    8    8    8    7    7    7    7    7    7    7    7    6
    6    6    6    6    6    6    6    6    6    6    6    6    6    6
    6    6    5    5    5    5    5    5    5    5    5    5    5    5
    5    5    5    5    4    4    4    4    4    4    4    4    4    4
    4    4    4    4    4    4    4    4    4    4    4    4    4    4
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1]"
Rhodococcus,555,"Index([39769,  8119,  3610, 24033, 12007,  4024, 34888, 25989, 25511, 35472,
       ...
       34066, 17473,  5851, 20565,   192,  8016, 39960, 35123, 46699, 43688],
      dtype='int64', name='gcf_id', length=555)","[334 311 272 257 193 144 108 108 107 103  93  83  82  81  76  76  75  75
  74  72  72  71  71  70  70  67  66  65  65  65  64  64  64  58  57  53
  50  50  50  46  46  46  45  45  44  44  43  42  42  42  39  36  36  35
  34  34  34  33  33  32  32  32  31  31  31  30  30  30  29  29  29  29
  28  27  27  27  27  26  26  26  26  26  25  25  25  24  24  23  23  23
  23  22  22  22  22  22  21  21  20  19  18  18  18  17  17  17  17  16
  16  16  15  15  15  15  15  14  14  14  14  14  14  14  13  13  13  12
  12  12  12  11  11  11  11  11  11  11  11  11  11  11  10  10  10  10
  10  10  10  10  10  10  10  10   9   9   9   9   9   9   9   9   8   8
   8   8   8   8   8   8   8   8   8   8   8   8   8   8   7   7   7   7
   7   7   7   7   7   7   7   7   7   7   7   7   7   7   7   6   6   6
   6   6   6   6   6   6   6   6   6   6   6   6   6   6   5   5   5   5
   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Streptococcus,538,"Index([   31,    92,  3279, 10493,   790,   714, 13128,   793,  5401, 15199,
       ...
       12018, 20953, 10886,  3663,  2297, 13331, 16501,  5087, 20007, 30615],
      dtype='int64', name='gcf_id', length=538)","[8154 6189 4906 4314 3993 3992 3456 3072 2453 2027 1821 1509 1336 1294
 1294 1250 1069 1040  953  878  866  861  705  650  649  610  532  528
  475  460  449  399  333  328  327  297  281  256  254  242  233  225
  220  217  200  197  196  187  170  162  152  143  137  130  126  125
  124  116  112  110  110  108  106  106  105  104  102  101   98   94
   89   88   83   83   80   79   79   77   74   65   58   57   56   54
   54   53   53   53   52   51   51   48   47   43   41   41   41   40
   39   39   38   38   37   36   36   36   36   36   34   33   32   32
   32   31   30   29   28   27   27   26   26   25   25   24   24   23
   23   23   23   23   23   23   23   22   22   22   22   22   22   22
   21   21   21   20   20   20   19   19   19   19   19   18   18   18
   18   17   17   17   17   17   16   16   16   16   16   16   16   16
   16   15   15   15   14   14   14   14   14   14   13   13   12   12
   12   12   12   12   12   11   11   11   11   11   11   11   10   10
   10   10   10   10    9    9    9    9    9    9    9    9    9    9
    9    9    8    8    8    8    8    8    8    8    7    7    7    7
    7    7    7    7    7    7    7    7    7    6    6    6    6    6
    6    6    6    6    6    6    6    6    6    6    5    5    5    5
    5    5    5    5    5    5    5    5    5    5    5    5    5    5
    5    5    5    5    5    4    4    4    4    4    4    4    4    4
    4    4    4    4    4    4    4    4    4    4    4    4    4    4
    4    4    4    4    4    4    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1]"
Bacillus_A,517,"Index([ 4254, 16015,  9872, 27334, 28789,  7265, 17054, 24980,  8840, 20515,
       ...
       24989,  7021, 38698,    46,  3631,  6921, 30001, 21039, 27798, 30904],
      dtype='int64', name='gcf_id', length=517)","[2591 2261 2183 2126 2075 1808 1399 1114  910  875  723  549  545  519
  483  478  458  388  380  371  353  339  332  310  287  282  241  238
  226  198  193  188  182  174  163  162  156  133  128  128  108  104
  100   98   94   93   83   82   76   74   74   71   69   68   67   66
   64   62   61   60   55   55   53   50   47   47   45   45   45   44
   42   41   40   40   40   40   39   37   36   36   35   35   35   34
   33   33   32   32   31   30   29   28   28   27   27   26   26   26
   26   26   26   25   25   25   24   23   22   21   21   20   20   19
   19   19   19   18   18   17   17   17   16   16   16   15   15   15
   15   14   14   14   14   14   14   14   13   13   13   13   13   12
   12   12   12   11   11   11   11   11   11   11   11   10   10   10
   10   10   10   10   10   10   10   10    9    9    9    9    9    9
    9    9    9    9    9    8    8    8    8    8    8    8    8    8
    8    8    7    7    7    7    7    7    7    7    7    7    7    7
    7    7    7    7    7    6    6    6    6    6    6    6    6    6
    6    6    6    6    6    6    5    5    5    5    5    5    5    5
    5    5    5    5    5    5    5    5    5    5    5    5    5    5
    5    4    4    4    4    4    4    4    4    4    4    4    4    4
    4    4    4    4    4    4    4    4    4    4    4    4    4    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1]"
Bradyrhizobium,464,"Index([18936,  9498, 22750,  6467,  1812,  5399,  6153,   212, 31006,  8424,
       ...
       30256,  7308, 34457,  5368, 10062,  1639, 25855, 19931, 24524, 14370],
      dtype='int64', name='gcf_id', length=464)","[232 150 134  82  74  69  52  51  45  36  36  35  33  31  30  25  24  23
  21  21  20  18  17  16  16  15  14  13  13  13  13  12  12  12  11  11
  11  10  10   9   9   9   8   8   8   8   8   8   7   7   7   7   7   7
   7   7   7   6   6   6   6   6   6   6   6   6   6   6   6   6   6   6
   6   6   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5
   5   5   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Rhizobium,456,"Index([  215, 10079, 19113, 42231, 12042,    40,  7638, 15082,  8519, 37814,
       ...
        8479, 22948, 38662, 31349, 38550,  7490, 37819, 40078, 40914, 32878],
      dtype='int64', name='gcf_id', length=456)","[511 466 416 415 347 284 218 213 188 177 141 139 139 125 123 117 117 108
  99  97  97  97  91  80  68  64  62  61  60  58  56  56  55  53  51  50
  49  48  48  47  47  46  45  43  42  42  40  38  37  36  36  35  34  34
  33  33  32  30  29  29  29  28  28  28  27  27  27  27  27  27  27  26
  26  25  25  25  24  24  24  24  24  23  21  20  20  20  19  19  19  19
  18  18  17  17  16  16  16  16  15  15  14  14  14  14  13  13  13  13
  13  13  12  12  12  12  11  11  11  11  11  11  11  10  10  10  10  10
  10   9   9   9   9   9   8   8   8   8   8   8   8   7   7   7   7   7
   7   7   7   7   7   7   7   6   6   6   6   6   6   6   6   6   6   6
   6   6   5   5   5   5   5   5   5   5   5   5   5   5   5   5   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1]"
Nonomuraea,430,"Index([40575, 10008,  2399,   539,  6458, 11751, 40223,  3610,  4695, 41757,
       ...
       46763,  5834, 38352, 17627, 39386, 45744, 41172, 25442, 37112, 24719],
      dtype='int64', name='gcf_id', length=430)","[32 28 27 26 24 22 14 14 14 13 11 10 10  9  9  9  8  8  7  6  6  6  6  6
  5  5  5  5  5  5  5  5  4  4  4  4  4  4  4  4  4  4  4  3  3  3  3  3
  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Paenibacillus,425,"Index([12007, 19584, 24926,  6819, 40257, 44855,  3610, 27102,  6128,  5182,
       ...
       11943, 41045, 37899, 11101, 28071, 46585, 43066, 43157, 37593,     7],
      dtype='int64', name='gcf_id', length=425)","[167 105  82  80  77  76  74  73  71  67  65  58  56  56  55  55  53  53
  47  41  41  41  40  40  34  34  33  32  32  31  28  28  26  25  25  25
  24  24  24  23  23  22  22  21  21  21  20  18  18  18  17  16  16  16
  15  15  14  14  14  14  14  13  13  13  13  13  12  12  11  11  11  11
  11  11  11  10  10  10   9   9   9   9   9   9   8   8   8   8   8   7
   7   7   7   7   7   7   7   6   6   6   6   6   6   6   6   6   5   5
   5   5   5   5   5   5   5   5   5   5   5   5   5   5   5   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1]"
Chitinophaga,356,"Index([42443, 39393, 12007,  3610, 41822, 16171, 22562, 42350,  2576, 14336,
       ...
        7318, 13689, 45929, 13690, 12438,   612, 36944, 14647, 31040, 18268],
      dtype='int64', name='gcf_id', length=356)","[56 42 21 20 17 16 15 15 13 13 12 12 11 10 10 10  9  9  9  8  8  8  8  8
  7  6  6  6  6  6  5  5  5  5  5  5  5  5  5  5  5  4  4  4  4  4  4  3
  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Vibrio,335,"Index([ 9430, 41922,  1876,   325,  2906, 10068, 13500, 32611,   493, 40877,
       ...
       13700,   542,    32, 14245,   212, 26744, 11004, 38352, 18025, 38285],
      dtype='int64', name='gcf_id', length=335)","[3638 2340 1775 1666 1556 1233 1147  959  470  452  299  236  233  205
  177  138  128  126  111  111  101   93   65   63   51   49   49   43
   38   38   35   33   30   30   30   29   25   25   25   23   22   21
   21   20   20   20   20   19   19   19   19   19   19   18   18   17
   17   16   15   15   14   14   13   12   12   11   11   11   11   11
   11   11   11   10   10   10   10    9    9    9    9    9    9    9
    8    8    8    8    7    7    7    7    7    6    6    6    6    6
    6    6    6    6    6    6    6    6    6    6    6    5    5    5
    5    5    5    5    5    5    5    5    5    4    4    4    4    4
    4    4    4    4    4    4    4    4    4    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1]"
Mesorhizobium,311,"Index([ 7263,  6467, 25038, 16360, 29628,  1948, 28199,  1434, 10873, 33725,
       ...
        4917,  2197,  4608, 29069,  5808,  8773,  7431,  7746,  6441, 27631],
      dtype='int64', name='gcf_id', length=311)","[411 357 347 251 158  90  67  67  55  44  43  41  41  40  40  36  33  32
  31  30  29  29  27  26  25  24  24  22  22  21  20  19  18  18  18  18
  17  16  14  14  14  14  14  13  13  13  13  12  12  12  12  11  11  11
  10  10  10  10   9   9   8   8   8   7   7   7   7   7   7   7   7   6
   6   6   6   6   6   6   6   5   5   5   5   5   5   5   5   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1]"
Actinoplanes,299,"Index([19433, 34741, 13029, 40575, 36380,  3493,  2906,  6200, 44700, 12007,
       ...
       36344, 43803, 47295, 47123, 25817, 41254, 37102,  6126, 16526, 16198],
      dtype='int64', name='gcf_id', length=299)","[29 18 15 12 12 11  9  9  8  7  7  6  6  5  5  5  5  5  5  4  4  4  4  3
  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1]"
Lentzea,287,"Index([19823, 41126, 43612,   529, 46945, 13561, 31508, 12280, 38334, 16574,
       ...
       18129, 30785,  1119, 10062,  5834, 32437, 24106, 14466, 46832,  6043],
      dtype='int64', name='gcf_id', length=287)","[19 19 19 18 18 18 16 15 14 14 13 12 12 10 10 10  9  8  8  7  7  6  6  6
  6  5  5  5  5  5  5  5  4  4  4  4  4  4  4  4  4  4  4  4  3  3  3  3
  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
