Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Mycobacterium,449,"Index([24615, 30911, 23100, 24134, 32647, 32151, 30886, 27142, 31099,  4404,
       ...
       19724,  3943, 16312, 16884, 19369,  3214, 13220,  9372,  2825,  2870],
      dtype='int64', name='gcf_id', length=449)","[7215 6692 6587 6577 6514 6502 6337 6293 5972 5905 5775 5578 3772 3577
 3042 2559 1836 1270 1014  770  724  426  372  368  363  334  300  291
  285  280  275  272  244  243  217  204  202  197  192  172  149  141
  125  123  123  120  114  113  112   99   96   95   91   77   74   68
   66   63   59   58   58   50   49   48   47   45   45   43   43   42
   41   41   39   38   36   36   36   36   36   35   34   34   34   34
   33   33   32   32   31   31   30   30   29   28   27   27   26   26
   25   25   25   25   24   24   24   23   22   21   20   19   19   19
   18   18   18   17   17   17   16   16   16   16   15   15   14   14
   14   13   13   13   13   12   12   12   11   11   11   11   11   10
   10   10   10   10    9    9    9    9    9    8    8    8    8    8
    8    8    8    8    7    7    7    7    7    7    7    7    7    7
    7    7    7    7    7    6    6    6    6    6    6    6    5    5
    5    5    5    5    5    5    5    5    5    5    5    5    5    5
    5    4    4    4    4    4    4    4    4    4    4    4    4    4
    4    4    4    4    4    4    4    4    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1]"
Mycolicibacterium,429,"Index([24615, 26384, 32166, 30911,  2101, 16772,  4960, 22441, 27579, 19493,
       ...
       27247,  1638, 18721,  7011,  6401,  8124, 17715,  1517,  1066, 22058],
      dtype='int64', name='gcf_id', length=429)","[333 287 277 266 229 226 212 161 149 135 120 108  91  83  79  75  67  63
  62  61  58  56  49  48  48  47  44  43  43  40  38  32  31  29  28  28
  28  27  26  26  25  25  24  23  23  22  22  21  21  21  21  21  21  20
  20  20  19  18  18  18  18  17  17  17  17  16  16  15  15  15  14  14
  14  14  14  13  13  13  13  12  11  11  11  11  10  10  10   9   9   9
   9   9   9   9   9   9   9   8   8   8   8   8   8   8   7   7   7   7
   7   6   6   6   6   6   6   6   6   6   6   6   6   6   6   6   5   5
   5   5   5   5   5   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Bradyrhizobium,409,"Index([13428,  1026,  6192, 10297,  6341,    31,   519,  5976, 22930,  7323,
       ...
       27141, 10056,  1751,  8815,  2102,  1049, 27011, 25977,  9442, 18031],
      dtype='int64', name='gcf_id', length=409)","[235 158 150 132  82  81  54  48  43  40  39  36  34  33  33  24  24  24
  23  23  22  22  21  17  16  16  13  13  12  12  12  11  11   9   9   9
   9   9   9   8   8   8   8   8   8   7   7   7   7   7   7   7   7   7
   7   7   7   6   6   6   6   6   6   6   6   6   6   6   6   6   5   5
   5   5   5   5   5   5   5   5   5   4   4   4   4   4   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Bacillus_A,406,"Index([ 2827,  1869, 13464, 19435, 25253,  3928,  5704, 14543, 10291, 15277,
       ...
        6670,  4622,  6174, 19651, 11877,  3652,   309,  5598, 14245, 22836],
      dtype='int64', name='gcf_id', length=406)","[2593 2347 2262 2207 2086 1808 1539 1529 1417 1185 1125  694  649  499
  432  392  391  378  308  299  296  284  279  273  234  205  205  194
  187  182  175  162  155  154  138  137  108  107  103  102   97   93
   86   84   84   84   80   75   74   72   70   69   68   67   63   59
   56   56   53   49   49   49   47   45   45   42   40   39   37   37
   36   36   35   33   32   32   31   29   28   27   27   26   26   26
   26   26   21   21   20   20   20   19   19   18   18   17   17   17
   16   16   16   16   16   16   15   14   14   14   14   14   13   13
   13   13   12   12   12   12   12   11   11   11   11   11   11   11
   11   10   10   10   10   10   10   10   10   10    9    9    9    9
    9    9    9    9    9    9    8    8    8    8    8    8    7    7
    7    7    7    7    7    7    7    7    7    7    7    7    6    6
    6    6    6    6    6    6    6    6    6    6    6    6    5    5
    5    5    5    5    5    5    5    5    5    5    5    5    5    5
    5    5    5    5    4    4    4    4    4    4    4    4    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1]"
Streptococcus,405,"Index([   25,  2163,   810,  6827,     4,  4125,  1310, 10812,    64,  2594,
       ...
          76, 14919, 19368, 13550,  5532,   782,  1592, 17209,  5423, 13265],
      dtype='int64', name='gcf_id', length=405)","[12527  4906  4641  4415  4233  3912  3553  3399  3149  3058  2457  1821
  1328  1312  1250  1035   953   866   726   670   650   613   536   515
   471   461   454   388   387   333   327   297   284   242   237   236
   214   210   200   197   160   158   152   147   143   141   130   121
   119   116   116   112   106   105    95    95    92    89    89    86
    85    85    80    79    77    74    58    57    57    56    54    54
    53    53    52    51    50    48    47    47    46    44    43    42
    42    41    39    38    37    36    35    34    34    33    32    32
    32    32    30    30    29    28    27    25    25    24    24    24
    23    23    23    23    22    22    22    22    22    21    20    20
    20    20    19    19    19    18    18    18    17    17    17    17
    16    16    16    16    16    15    15    14    13    13    13    12
    12    12    12    12    12    12    11    11    11    10    10    10
    10    10     9     9     9     9     9     9     8     8     8     8
     8     8     8     8     8     8     8     8     8     7     7     7
     7     7     7     7     7     7     6     6     6     6     6     6
     6     6     6     6     5     5     5     5     5     5     5     5
     5     5     5     5     5     5     5     5     5     5     4     4
     4     4     4     4     4     4     4     4     4     4     4     4
     4     4     4     4     4     4     4     4     4     4     4     3
     3     3     3     3     3     3     3     3     3     3     3     3
     3     3     3     3     3     3     3     3     3     3     3     2
     2     2     2     2     2     2     2     2     2     2     2     2
     2     2     2     2     2     2     2     2     2     2     2     2
     2     2     2     2     2     2     2     2     2     2     2     2
     2     2     2     2     2     2     2     2     1     1     1     1
     1     1     1     1     1     1     1     1     1     1     1     1
     1     1     1     1     1     1     1     1     1     1     1     1
     1     1     1     1     1     1     1     1     1     1     1     1
     1     1     1     1     1     1     1     1     1     1     1     1
     1     1     1     1     1     1     1     1     1     1     1     1
     1     1     1     1     1     1     1     1     1     1     1     1
     1     1     1     1     1     1     1     1     1     1     1     1
     1     1     1     1     1     1     1     1     1]"
Rhizobium,359,"Index([   31, 29955,  6233, 15895,  8302,  4781,  7661, 16021, 13672,  5453,
       ...
       13947,  1076, 16385, 29078, 23228, 28990, 28479, 28377,  3693, 24506],
      dtype='int64', name='gcf_id', length=359)","[834 470 466 412 347 264 215 213 189 188 177 172 165 147 133 129 125 123
 121 117 100  99  84  83  82  75  74  72  68  62  61  60  59  57  52  51
  51  48  46  46  45  43  42  41  38  38  37  35  35  35  32  32  32  30
  29  29  28  28  27  27  27  27  27  27  27  26  24  24  24  23  23  23
  22  21  21  20  20  18  18  18  17  17  17  16  16  16  14  14  14  14
  13  13  13  13  12  12  12  11  11  11  11  11  10  10  10   9   9   9
   9   9   9   8   8   8   8   8   8   8   7   7   7   7   7   7   7   7
   7   7   7   6   6   6   6   6   6   6   6   6   6   6   6   6   5   5
   5   5   5   5   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   4   3   3   3   3   3   3   3   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
Nonomuraea,354,"Index([22441,  7085, 22488,   509,  1816,  1534, 14051,  3084, 10067,  4054,
       ...
       29483, 29560, 12515, 33048, 29991,  8738, 10794,  7914, 11320, 30575],
      dtype='int64', name='gcf_id', length=354)","[45 30 30 29 29 27 26 25 25 24 19 18 12 11  9  8  8  8  6  6  6  6  6  6
  6  5  5  5  5  5  5  5  4  4  4  4  4  4  4  4  4  4  4  4  3  3  3  3
  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]"
Paenibacillus,349,"Index([31004, 31115, 10420, 16198, 17964,  1816, 33048, 32377,  4683, 19761,
       ...
       26771, 17304, 10701, 30505, 28541,  3288, 11033, 20538,  6253,  1311],
      dtype='int64', name='gcf_id', length=349)","[163 150 132 105  81  80  77  76  76  73  71  71  66  65  64  59  56  55
  53  47  41  40  40  38  35  34  34  33  32  31  30  28  28  28  26  26
  25  25  24  24  24  23  23  23  22  22  21  20  20  20  18  18  18  18
  17  16  15  15  13  13  13  13  12  12  11  11  11  11  10  10   9   9
   9   9   9   9   8   8   8   7   7   7   7   7   7   7   7   6   6   6
   6   6   6   6   6   5   5   5   5   5   5   5   5   5   4   4   4   4
   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4   4
   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   3   3   3   3   3   3   3   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1]"
Chitinophaga,298,"Index([30260, 30197, 31371,    32,  1816,  2571, 30456, 22488, 11404, 16054,
       ...
       32211,  9490,  8640, 17602, 13631, 20203, 13036, 14596, 11430, 14666],
      dtype='int64', name='gcf_id', length=298)","[57 57 30 24 22 18 18 17 16 15 15 15 13 13 13 12 12 12 12 10 10  9  9  8
  8  7  7  6  6  6  5  5  5  5  5  5  5  5  4  4  4  4  4  4  4  4  4  3
  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1]"
Actinoplanes,269,"Index([14713, 31953, 25962, 10368, 22488,  2529,  3219, 26873, 30502,  1895,
       ...
       26094, 22091, 33281, 26818,  5344,   534, 20082, 32892, 17850,  8477],
      dtype='int64', name='gcf_id', length=269)","[28 20 19 15 12 12 10 10  9  9  7  7  6  6  6  6  6  5  5  5  5  5  5  4
  4  4  4  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3  3
  3  3  3  3  3  3  3  3  3  3  2  2  2  2  2  2  2  2  2  2  2  2  2  2
  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1]"
Vibrio,267,"Index([ 6135,  2204, 30608,  2529,    28,  8913, 22966,   366, 30417,   592,
       ...
       24960,   925, 23630, 31746,   986,  5358, 19631, 13089, 28645, 28824],
      dtype='int64', name='gcf_id', length=267)","[3635 3176 2361 1764 1638 1231 1196  470  456  289  288  177  166  137
  126  117  107   99   66   65   62   54   51   44   35   32   31   30
   30   28   27   25   25   23   22   21   21   20   19   19   19   18
   18   18   18   18   18   18   17   17   16   16   15   15   14   14
   13   12   12   12   11   11   11   10   10    9    9    9    9    9
    9    9    8    8    8    8    8    7    7    7    6    6    6    6
    6    6    6    6    6    5    5    5    5    5    5    5    5    5
    5    5    5    5    5    5    4    4    4    4    4    4    4    4
    4    4    4    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    2    2    2    2    2    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1]"
Mesorhizobium,266,"Index([ 2557, 11305,  6341,  3180, 21776,  2051,   838, 20637, 19169,    31,
       ...
       16330,  1787,  4040, 21347, 12714,  5652,  3998,  8815, 16518, 20189],
      dtype='int64', name='gcf_id', length=266)","[413 378 356 252 161  91  74  66  64  59  55  53  49  44  44  40  40  38
  38  36  33  29  28  27  24  24  23  23  22  22  21  21  20  20  18  18
  16  15  15  14  14  13  13  13  13  12  12  11  11  11  11  11   9   9
   9   8   7   7   7   7   7   7   7   7   7   6   6   6   6   6   6   6
   5   5   5   5   5   5   5   5   4   4   4   4   4   4   4   4   4   4
   4   4   4   4   3   3   3   3   3   3   3   3   3   3   3   3   3   3
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   2   2   2   2   2   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   1   1   1   1   1   1   1   1   1   1]"
